Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound,label
98693,192.168.50.8-4.2.2.4-51220-53-17,192.168.50.8,51220,4.2.2.4,53,17,2018-11-03 09:41:53.386038,20636,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,9497.96472184532,193.836014731537,6878.66666666667,11911.6020892797,20633,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,96.9180073657686,96.9180073657686,35,63,46.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,40,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
2067,192.168.50.9-52.85.90.206-34784-443-6,52.85.90.206,443,192.168.50.9,34784,6,2018-11-03 09:59:26.020370,315,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9523.80952380952,157.5,219.910208949016,313,2,315,157.5,219.910208949016,313,2,0,0.0,0.0,0,0,0,0,0,0,96,0,9523.80952380953,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,126,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
132645,192.168.50.6-4.2.2.4-61531-53-17,192.168.50.6,61531,4.2.2.4,53,17,2018-11-03 09:20:54.122015,21154,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,10683.5586650279,189.089533894299,7051.33333333333,12211.5355436298,21152,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,94.5447669471495,94.5447669471495,34,79,52.0,24.6475150877325,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
318,192.168.50.6-52.85.90.206-54892-443-6,192.168.50.6,54892,52.85.90.206,443,6,2018-11-03 09:28:11.253624,216,4,0,129,0,46,6,32.25,18.8745860881769,0,0,0.0,0.0,597222.222222222,18518.5185185185,72.0,119.511505722253,210,3,216,72.0,119.511505722253,210,3,0,0.0,0.0,0,0,1,0,0,0,80,0,18518.5185185185,0.0,6,46,35.0,17.464249196573,305.0,0,0,1,0,0,1,0,0,0,43.75,32.25,0.0,80,0,0,0,0,0,0,4,129,0,0,254,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
184752,192.168.50.6-4.2.2.4-50011-53-17,192.168.50.6,50011,4.2.2.4,53,17,2018-11-03 09:50:55.084740,20785,2,2,62,158,31,31,31.0,0.0,79,79,79.0,0.0,10584.5561703151,192.446475823911,6928.33333333333,11996.7612851691,20781,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,96.2232379119557,96.2232379119557,31,79,50.2,26.290682760248,691.2,0,0,0,0,0,0,0,0,1,62.75,31.0,79.0,40,0,0,0,0,0,0,2,62,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
2094,172.217.9.242-192.168.50.6-443-55226-6,192.168.50.6,55226,172.217.9.242,443,6,2018-11-03 10:00:09.790073,179,5,0,160,0,46,6,32.0,16.3554272337961,0,0,0.0,0.0,893854.748603352,27932.9608938547,44.75,86.1679561476693,174,1,179,44.75,86.1679561476693,174,1,0,0.0,0.0,0,0,1,0,0,0,100,0,27932.9608938547,0.0,6,46,34.3333333333333,15.7056253191863,246.666666666667,0,0,1,0,0,1,0,0,0,41.2,32.0,0.0,100,0,0,0,0,0,0,5,160,0,0,255,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
146761,192.168.50.9-52.44.144.199-59702-443-6,52.44.144.199,443,192.168.50.9,59702,6,2018-11-03 09:52:37.361657,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,130,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
528,192.168.50.8-74.208.236.171-59661-80-6,192.168.50.8,59661,74.208.236.171,80,6,2018-11-03 09:34:16.741220,54903,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,218.567291404841,36.4278819008069,54903.0,0.0,54903,54903,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18.2139409504034,18.2139409504034,6,6,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16425,1825,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
114179,192.168.50.6-23.206.193.17-55213-443-6,192.168.50.6,55213,23.206.193.17,443,6,2018-11-03 09:57:08.700138,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,1,0,0,0,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
65964,192.168.50.6-8.8.8.8-60116-53-17,192.168.50.6,60116,8.8.8.8,53,17,2018-11-03 09:53:01.170708,45261,2,2,62,178,31,31,31.0,0.0,89,89,89.0,0.0,5302.57837873666,88.3763063122777,15087.0,26127.120411557,45256,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,44.1881531561388,44.1881531561388,31,89,54.2,31.7679083352996,1009.2,0,0,0,0,0,0,0,0,1,67.75,31.0,89.0,40,0,0,0,0,0,0,2,62,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1892,172.217.11.1-192.168.50.8-443-59868-6,192.168.50.8,59868,172.217.11.1,443,6,2018-11-03 09:53:27.671892,117092673,28,26,1894,6604,517,0,67.6428571428571,135.828108770884,1430,0,254.0,484.765180267725,72.5749936548122,0.461173176907491,2209295.71698113,11184416.3559696,58444080,0,117092673,4336765.66666667,15523089.7887234,58525003,1,117051538,4682061.52,16105090.0984848,58484937,0,0,0,0,0,632,544,0.239126832470551,0.22204634443694,0,1430,154.509090909091,356.567373132332,127140.291582492,0,0,0,0,1,0,0,0,0,157.37037037037,67.6428571428571,254.0,632,0,0,0,0,0,0,28,1894,26,6604,8192,246,22,20,253256.0,41814.0523986853,282823,223689,58151344.0,413991.22139485,58444080,57858608,0,0,BENIGN
117378,192.168.50.7-4.2.2.4-60473-53-17,192.168.50.7,60473,4.2.2.4,53,17,2018-11-03 09:43:45.378784,20754,2,2,116,148,58,58,58.0,0.0,74,74,74.0,0.0,12720.4394333622,192.733930808519,6918.0,11979.7294209844,20751,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,96.3669654042594,96.3669654042594,58,74,64.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,80.5,58.0,74.0,40,0,0,0,0,0,0,2,116,2,148,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1558,192.168.50.9-23.21.164.190-56744-443-6,192.168.50.9,56744,23.21.164.190,443,6,2018-11-03 09:52:37.100001,61790,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32.3676970383557,61790.0,0.0,61790,61790,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.1838485191779,16.1838485191779,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,303,124,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1039,172.217.6.234-192.168.50.6-443-55004-6,192.168.50.6,55004,172.217.6.234,443,6,2018-11-03 09:44:43.589657,44462110,8,2,1891,12,839,6,236.375,372.177736917649,6,6,6.0,0.0,42.8004878760815,0.224910603657811,4940234.44444444,14804165.5668454,44417993,1,44462110,6351730.0,16803736.7622931,44459023,1,2,2.0,0.0,2,2,1,0,0,0,160,40,0.179928482926249,0.044982120731562,6,839,249.272727272727,379.089195548776,143708.618181818,0,0,1,0,0,1,0,0,0,274.2,236.375,6.0,160,0,0,0,0,0,0,8,1891,2,12,257,258,7,20,43684.0,0.0,43684,43684,44417993.0,0.0,44417993,44417993,0,0,BENIGN
820,172.217.10.34-192.168.50.8-443-59756-6,192.168.50.8,59756,172.217.10.34,443,6,2018-11-03 09:41:55.557907,40994,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,439.088647119091,73.1814411865151,20497.0,28984.3069608366,40992,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,20,48.7876274576767,24.3938137288384,6,6,6.0,0.0,0.0,0,1,0,0,0,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,0,246,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
185055,172.217.10.74-192.168.50.8-443-59685-6,192.168.50.8,59685,172.217.10.74,443,6,2018-11-03 09:38:01.578395,25929487,22,19,2284,5646,517,0,103.818181818182,155.856966284456,2408,0,297.157894736842,636.662501134531,305.829421152836,1.58121138300962,648237.175,4000584.99177141,25315159,0,25929487,1234737.47619048,5527867.72165321,25356914,0,573407,31855.9444444444,91630.9890622498,387673,1,0,0,0,0,464,404,0.848454888444187,0.732756494565434,0,2408,188.809523809524,447.863178044979,200581.426248548,0,0,0,0,1,0,0,0,0,193.414634146341,103.818181818182,297.157894736842,464,0,0,0,0,0,0,22,2284,19,5646,8192,250,20,20,614328.0,0.0,614328,614328,25315159.0,0.0,25315159,25315159,0,0,BENIGN
96094,192.168.50.8-4.2.2.4-57938-53-17,192.168.50.8,57938,4.2.2.4,53,17,2018-11-03 09:27:28.127838,21191,2,2,82,138,41,41,41.0,0.0,69,69,69.0,0.0,10381.7658439904,188.759378981643,7063.66666666667,12231.1654527822,21187,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,40,40,94.3796894908216,94.3796894908216,41,69,52.2,15.3362316101447,235.2,0,0,0,0,0,0,0,0,1,65.25,41.0,69.0,40,0,0,0,0,0,0,2,82,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
291,192.168.50.8-204.154.111.133-59652-443-6,192.168.50.8,59652,204.154.111.133,443,6,2018-11-03 09:27:31.786150,78741,10,8,4578,729,1715,0,457.8,693.340833292769,400,2,91.125,138.5500811981,67398.1788394864,228.597554006172,4631.82352941176,8648.03159131671,22528,2,50068,5563.11111111111,9810.45751283349,22959,2,56358,8051.14285714286,11863.6823180182,25348,2,0,0,0,0,224,168,126.99864111454,101.598912891632,0,1715,279.315789473684,534.414326636758,285598.67251462,0,0,0,0,1,0,0,0,0,294.833333333333,457.8,91.125,224,0,0,0,0,0,0,10,4578,8,729,8192,33580,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
77767,192.168.50.8-4.2.2.4-56770-53-17,192.168.50.8,56770,4.2.2.4,53,17,2018-11-03 09:20:40.245121,21273,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,14102.3833027782,188.031777370376,7091.0,12278.5081748558,21269,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,64,64,94.0158886851878,94.0158886851878,47,103,69.4,30.6724632202893,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
190708,192.168.50.8-4.2.2.4-61060-53-17,192.168.50.8,61060,4.2.2.4,53,17,2018-11-03 09:49:39.704871,20616,2,2,64,256,32,32,32.0,0.0,128,128,128.0,0.0,15521.9247186651,194.024058983314,6872.0,11897.4569971906,20610,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,97.0120294916569,97.0120294916569,32,128,70.4,52.581365520496,2764.8,0,0,0,0,0,0,0,0,1,88.0,32.0,128.0,64,0,0,0,0,0,0,2,64,2,256,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1439,192.168.50.9-72.167.239.239-39600-80-6,192.168.50.9,39600,72.167.239.239,80,6,2018-11-03 09:51:39.508289,122,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24590.1639344262,61.0,82.0243866176395,119,3,122,61.0,82.0243866176395,119,3,0,0.0,0.0,0,0,0,0,0,0,96,0,24590.1639344262,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,264,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
137028,172.217.2.166-192.168.50.8-443-59766-6,192.168.50.8,59766,172.217.2.166,443,6,2018-11-03 09:41:55.988578,14327031,2,10,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.837577583241078,1302457.36363636,2557948.59811429,7999974,1,1,1.0,0.0,1,1,14300292,1588921.33333333,2769670.63426782,7999974,2,0,0,0,0,64,320,0.139596263873513,0.697981319367565,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,10,0,8192,60720,0,32,6327054.0,0.0,6327054,6327054,7999974.0,0.0,7999974,7999974,0,0,BENIGN
161327,172.217.12.130-192.168.50.6-443-55245-6,192.168.50.6,55245,172.217.12.130,443,6,2018-11-03 09:59:12.800735,117758615,28,24,3864,6470,939,0,138.0,262.515466916466,1430,0,269.583333333333,466.712360599365,87.7557875489619,0.441581280486358,2308992.45098039,11513308.6044382,58972751,1,117758615,4361430.18518518,15678025.4241623,58972751,1,117711986,5117912.43478261,16934843.5302749,59035361,1,0,0,0,0,584,504,0.2377745356465,0.203806744839857,0,1430,194.981132075472,370.370370272268,137174.211175617,0,0,0,0,1,0,0,0,0,198.730769230769,138.0,269.583333333333,584,0,0,0,0,0,0,28,3864,24,6470,8192,253,26,20,121017.5,82896.2492788425,179634,62401,58734972.5,336269.579540731,58972751,58497194,0,0,BENIGN
102295,192.168.50.6-4.2.2.4-55939-53-17,192.168.50.6,55939,4.2.2.4,53,17,2018-11-03 09:55:20.634322,20911,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,9373.05724259959,191.286882502032,6970.33333333333,12067.7753266016,20905,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,95.6434412510162,95.6434412510162,41,57,47.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
88217,192.168.50.6-4.2.2.4-54595-53-17,192.168.50.6,54595,4.2.2.4,53,17,2018-11-03 09:38:31.587784,20823,2,2,50,82,25,25,25.0,0.0,41,41,41.0,0.0,6339.1442155309,192.095279258512,6941.0,12019.5665895239,20820,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,40,40,96.0476396292561,96.0476396292561,25,41,31.4,8.76356092008266,76.8,0,0,0,0,0,0,0,0,1,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1780,192.168.50.9-54.209.181.206-43514-443-6,192.168.50.9,43514,54.209.181.206,443,6,2018-11-03 09:51:38.324591,118264864,30,25,3420,11304,760,0,114.0,220.161382814422,3543,0,452.16,874.595224470536,124.50020658714,0.465057821399938,2190090.07407407,11225628.1049842,58899803,0,118264864,4078098.75862069,15192487.8085433,58961144,0,118202293,4925095.54166667,16649270.5545175,59000969,1,0,0,0,0,976,816,0.253667902581785,0.211389918818154,0,3543,262.928571428571,623.675319293704,388970.903896104,0,0,0,0,1,0,0,0,0,267.709090909091,114.0,452.16,976,0,0,0,0,0,0,30,3420,25,11304,29200,120,14,32,203877.5,137759.250217544,301288,106467,58897223.0,3648.67099092258,58899803,58894643,0,0,BENIGN
1100,192.168.50.9-4.2.2.4-42207-53-17,192.168.50.9,42207,4.2.2.4,53,17,2018-11-03 09:44:04.828139,2287707,20,20,744,2142,47,25,37.2,7.79743547584717,176,57,107.1,38.9505759703377,1261.52518657328,17.4847565706622,58659.1538461539,317942.359470238,1978199,1,2266838,119307.263157895,459264.868123667,1998829,1,2267061,119319.0,459249.400734866,1998830,1,0,0,0,0,640,640,8.74237828533112,8.74237828533112,25,176,71.4390243902439,44.6290537545262,1991.75243902439,0,0,0,0,0,0,0,0,1,73.225,37.2,107.1,640,0,0,0,0,0,0,20,744,20,2142,-1,-1,19,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
522,172.217.6.194-192.168.50.8-80-59664-6,192.168.50.8,59664,172.217.6.194,80,6,2018-11-03 09:34:10.798533,5942603,5,2,18,0,6,0,3.6,3.286335345031,0,0,0.0,0.0,3.02897568624389,1.17793498909485,990433.833333334,2405993.56755619,5901534,1,5942603,1485650.75,2943985.80167357,5901534,1,2,2.0,0.0,2,2,0,0,0,0,124,64,0.841382135067747,0.336552854027099,0,6,2.25,3.10529501704059,9.64285714285714,0,0,0,0,1,0,0,0,0,2.57142857142857,3.6,0.0,124,0,0,0,0,0,0,5,18,2,0,8192,60720,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
182854,192.168.50.9-34.208.7.98-50556-443-6,34.208.7.98,443,192.168.50.9,50556,6,2018-11-03 09:30:05.731756,71,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42253.5211267606,35.5,45.9619407771256,68,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,32,64,14084.5070422535,28169.014084507,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,123,298,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
1120,192.168.50.9-52.85.89.77-34668-443-6,52.85.89.77,443,192.168.50.9,34668,6,2018-11-03 09:46:27.178164,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
1848,192.168.50.6-74.208.236.171-55175-80-6,74.208.236.171,80,192.168.50.6,55175,6,2018-11-03 09:55:18.584482,172,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,139534.88372093,23255.8139534884,57.3333333333333,96.7074626558537,169,1,0,0.0,0.0,0,0,3,1.5,0.707106781186548,2,1,0,0,0,0,20,60,5813.95348837209,17441.8604651163,6,6,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,1892,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
1695,192.168.50.6-52.85.90.206-55125-443-6,192.168.50.6,55125,52.85.90.206,443,6,2018-11-03 09:50:54.937646,117349710,26,22,1972,7842,517,0,75.8461538461538,140.171806668158,1986,0,356.454545454545,672.964070877964,83.6303728402908,0.409033818660481,2496802.34042553,11928675.7020113,58912410,1,117349710,4693988.4,16191516.3331883,58912410,1,117256178,5583627.52380952,17605841.1201629,59005934,1,0,0,0,0,544,464,0.22155998510776,0.18747383355272,0,1986,200.285714285714,478.299461634654,228770.375,0,0,0,0,1,0,0,0,0,204.458333333333,75.8461538461538,356.454545454545,544,0,0,0,0,0,0,26,1972,22,7842,8192,123,24,20,155496.0,87616.1870432627,217450,93542,58472585.5,622005.772963965,58912410,58032761,0,0,BENIGN
43210,192.168.50.9-52.84.35.26-55024-443-6,52.84.35.26,443,192.168.50.9,55024,6,2018-11-03 09:51:36.177987,91,1,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,131868.131868132,32967.032967033,45.5,61.5182899632296,89,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,32,40,10989.010989011,21978.021978022,0,6,3.0,3.46410161513775,12.0,0,0,0,0,0,1,1,0,2,4.0,0.0,6.0,32,0,0,0,0,0,0,1,0,2,12,122,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,BENIGN
592,192.168.50.8-52.85.90.206-59655-443-6,192.168.50.8,59655,52.85.90.206,443,6,2018-11-03 09:36:46.814457,1,2,0,37,0,31,6,18.5,17.6776695296637,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.6666666666667,14.4337567297406,208.333333333333,0,0,1,0,0,1,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,65312,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1153,192.168.50.9-52.85.90.206-34576-443-6,192.168.50.9,34576,52.85.90.206,443,6,2018-11-03 09:46:56.139086,39367,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,101.607945741357,13122.3333333333,22725.083967575,39363,1,0,0.0,0.0,0,0,4,2.0,1.4142135623731,3,1,0,0,0,0,32,96,25.4019864353392,76.2059593060177,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,1037,130,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
158101,192.168.50.8-4.2.2.4-65142-53-17,192.168.50.8,65142,4.2.2.4,53,17,2018-11-03 09:27:28.073260,21007,2,2,76,140,38,38,38.0,0.0,70,70,70.0,0.0,10282.286856762,190.412719569667,7002.33333333333,12124.0669881576,21002,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,64,40,95.2063597848336,95.2063597848336,38,70,50.8,17.5271218401653,307.2,0,0,0,0,0,0,0,0,1,63.5,38.0,70.0,64,0,0,0,0,0,0,2,76,2,140,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
120677,172.217.10.74-192.168.50.6-443-55203-6,192.168.50.6,55203,172.217.10.74,443,6,2018-11-03 09:59:57.798657,2,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
177674,192.168.50.6-4.2.2.4-53442-53-17,192.168.50.6,53442,4.2.2.4,53,17,2018-11-03 09:50:55.125714,20908,2,2,74,180,37,37,37.0,0.0,90,90,90.0,0.0,12148.459919648,191.314329443275,6969.33333333333,12066.9093115567,20903,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,95.6571647216377,95.6571647216377,37,90,58.2,29.0292955477738,842.7,0,0,0,0,0,0,0,0,1,72.75,37.0,90.0,40,0,0,0,0,0,0,2,74,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
74703,192.168.50.6-8.8.8.8-52957-53-17,192.168.50.6,52957,8.8.8.8,53,17,2018-11-03 09:52:58.881744,54043,2,2,76,188,38,38,38.0,0.0,94,94,94.0,0.0,4884.99898229188,74.0151360953315,18014.3333333333,31193.9464052456,54034,3,6,6.0,0.0,6,6,3,3.0,0.0,3,3,0,0,0,0,64,40,37.0075680476657,37.0075680476657,38,94,60.4,30.6724632202893,940.8,0,0,0,0,0,0,0,0,1,75.5,38.0,94.0,64,0,0,0,0,0,0,2,76,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
1405,192.168.50.9-104.16.58.61-49092-443-6,192.168.50.9,49092,104.16.58.61,443,6,2018-11-03 09:51:35.703077,54709,20,14,1705,8100,517,0,85.25,159.465183462855,1460,0,578.571428571429,635.677193633289,179220.969127566,621.469959238882,1657.84848484848,4355.25960851655,15217,1,54709,2879.42105263158,6263.76268987641,20326,1,39489,3037.61538461538,6397.28341483661,17458,1,0,0,0,0,440,304,365.570564258166,255.899394980716,0,1460,280.142857142857,479.62130544697,230036.596638655,0,0,0,0,1,0,0,0,0,288.382352941176,85.25,578.571428571429,440,0,0,0,0,0,0,20,1705,14,8100,29200,30,18,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
66,172.217.9.230-192.168.50.6-443-54871-6,192.168.50.6,54871,172.217.9.230,443,6,2018-11-03 09:20:53.666532,162432,17,14,1712,6582,517,0,100.705882352941,168.988448091091,1430,0,470.142857142857,636.480328675764,51061.3672182821,190.849093774626,5414.4,12780.3654434826,41157,1,162432,10152.0,18736.5705755705,55863,1,102459,7881.46153846154,15828.6846716933,42505,2,0,0,0,0,364,304,104.659180457053,86.1899133175729,0,1430,259.1875,469.74580892223,220661.125,0,0,0,0,1,0,0,0,0,267.548387096774,100.705882352941,470.142857142857,364,0,0,0,0,0,0,17,1712,14,6582,8192,242,15,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,BENIGN
